id,countryCode,date,totalCases,newCases,totalDeaths,newDeaths
211,ALB,2020-05-07,832,12,31,0
212,ALB,2020-05-08,842,10,31,0
213,ALB,2020-05-09,850,8,31,0
214,ALB,2020-05-10,856,6,31,0
215,ALB,2020-05-11,868,12,31,0
216,ALB,2020-05-12,872,4,31,0
217,ALB,2020-05-13,876,4,31,0
218,ALB,2020-05-14,880,4,31,0
219,ALB,2020-05-15,898,18,31,0
220,ALB,2020-05-16,916,18,31,0
221,ALB,2020-05-17,933,17,31,0
222,ALB,2020-05-18,946,13,31,0
223,ALB,2020-05-19,948,2,31,0
224,ALB,2020-05-20,949,1,31,0
225,ALB,2020-05-21,964,15,31,0
226,ALB,2020-05-22,969,5,31,0
227,ALB,2020-05-23,981,12,31,0
228,ALB,2020-05-24,989,8,31,0
229,ALB,2020-05-25,998,9,32,1
230,ALB,2020-05-26,1004,6,32,0
231,ALB,2020-05-27,1029,25,33,1
232,ALB,2020-05-28,1050,21,33,0
233,ALB,2020-05-29,1076,26,33,0
234,ALB,2020-05-30,1099,23,33,0
235,ALB,2020-05-31,1122,23,33,0
236,ALB,2020-06-01,1137,15,33,0
237,ALB,2020-06-02,1143,6,33,0
238,ALB,2020-06-03,1164,21,33,0
239,ALB,2020-06-04,1184,20,33,0
240,ALB,2020-06-05,1197,13,33,0
241,ALB,2020-06-06,1212,15,33,0
242,ALB,2020-06-07,1232,20,34,1
243,ALB,2020-06-08,1246,14,34,0
244,ALB,2020-06-09,1263,17,34,0
245,ALB,2020-06-10,1299,36,34,0
246,DZA,2019-12-31,0,0,0,0
247,DZA,2020-01-01,0,0,0,0
248,DZA,2020-01-02,0,0,0,0
249,DZA,2020-01-03,0,0,0,0
250,DZA,2020-01-04,0,0,0,0
251,DZA,2020-01-05,0,0,0,0
252,DZA,2020-01-06,0,0,0,0
253,DZA,2020-01-07,0,0,0,0
254,DZA,2020-01-08,0,0,0,0
255,DZA,2020-01-09,0,0,0,0
256,DZA,2020-01-10,0,0,0,0
257,DZA,2020-01-11,0,0,0,0
258,DZA,2020-01-12,0,0,0,0
259,DZA,2020-01-13,0,0,0,0
260,DZA,2020-01-14,0,0,0,0
261,DZA,2020-01-15,0,0,0,0
262,DZA,2020-01-16,0,0,0,0
263,DZA,2020-01-17,0,0,0,0
264,DZA,2020-01-18,0,0,0,0
265,DZA,2020-01-19,0,0,0,0
266,DZA,2020-01-20,0,0,0,0
267,DZA,2020-01-21,0,0,0,0
268,DZA,2020-01-22,0,0,0,0
269,DZA,2020-01-23,0,0,0,0
270,DZA,2020-01-24,0,0,0,0
271,DZA,2020-01-25,0,0,0,0
272,DZA,2020-01-26,0,0,0,0
273,DZA,2020-01-27,0,0,0,0
274,DZA,2020-01-28,0,0,0,0
275,DZA,2020-01-29,0,0,0,0
276,DZA,2020-01-30,0,0,0,0
277,DZA,2020-01-31,0,0,0,0
278,DZA,2020-02-01,0,0,0,0
279,DZA,2020-02-02,0,0,0,0
280,DZA,2020-02-03,0,0,0,0
281,DZA,2020-02-04,0,0,0,0
282,DZA,2020-02-05,0,0,0,0
283,DZA,2020-02-06,0,0,0,0
284,DZA,2020-02-07,0,0,0,0
285,DZA,2020-02-08,0,0,0,0
286,DZA,2020-02-09,0,0,0,0
287,DZA,2020-02-10,0,0,0,0
288,DZA,2020-02-11,0,0,0,0
289,DZA,2020-02-12,0,0,0,0
290,DZA,2020-02-13,0,0,0,0
291,DZA,2020-02-14,0,0,0,0
292,DZA,2020-02-15,0,0,0,0
293,DZA,2020-02-16,0,0,0,0
294,DZA,2020-02-17,0,0,0,0
295,DZA,2020-02-18,0,0,0,0
296,DZA,2020-02-19,0,0,0,0
297,DZA,2020-02-20,0,0,0,0
298,DZA,2020-02-21,0,0,0,0
299,DZA,2020-02-22,0,0,0,0
300,DZA,2020-02-23,0,0,0,0
301,DZA,2020-02-24,0,0,0,0
302,DZA,2020-02-25,0,0,0,0
303,DZA,2020-02-26,1,1,0,0
304,DZA,2020-02-27,1,0,0,0
305,DZA,2020-02-28,1,0,0,0
306,DZA,2020-02-29,1,0,0,0
307,DZA,2020-03-01,3,2,0,0
308,DZA,2020-03-02,3,0,0,0
309,DZA,2020-03-04,5,2,0,0
310,DZA,2020-03-05,12,7,0,0
311,DZA,2020-03-06,17,5,0,0
312,DZA,2020-03-09,20,3,0,0
313,DZA,2020-03-12,20,0,0,0
314,DZA,2020-03-13,25,5,1,1
315,DZA,2020-03-14,26,1,2,1
316,DZA,2020-03-15,37,11,2,0
317,DZA,2020-03-16,48,11,4,2
318,DZA,2020-03-17,58,10,4,0
319,DZA,2020-03-18,60,2,5,1
320,DZA,2020-03-19,72,12,6,1
321,DZA,2020-03-20,90,18,7,1
322,DZA,2020-03-21,102,12,10,3
323,DZA,2020-03-22,139,37,15,5
324,DZA,2020-03-23,201,62,17,2
325,DZA,2020-03-24,230,29,17,0
326,DZA,2020-03-25,264,34,19,2
327,DZA,2020-03-26,302,38,21,2
328,DZA,2020-03-27,367,65,25,4
329,DZA,2020-03-28,409,42,26,1
330,DZA,2020-03-29,454,45,29,3
331,DZA,2020-03-30,511,57,31,2
332,DZA,2020-03-31,584,73,35,4
333,DZA,2020-04-01,716,132,44,9
334,DZA,2020-04-02,847,131,58,14
335,DZA,2020-04-03,986,139,63,5
336,DZA,2020-04-04,1171,185,105,42
337,DZA,2020-04-05,1251,80,130,25
338,DZA,2020-04-06,1320,69,152,22
339,DZA,2020-04-07,1423,103,173,21
340,DZA,2020-04-08,1468,45,193,20
341,DZA,2020-04-09,1572,104,205,12
342,DZA,2020-04-10,1666,94,235,30
343,DZA,2020-04-11,1761,95,256,21
344,DZA,2020-04-12,1825,64,275,19
345,DZA,2020-04-13,1914,89,293,18
346,DZA,2020-04-14,1983,69,313,20
347,DZA,2020-04-15,2070,87,325,12
348,DZA,2020-04-16,2160,90,336,11
349,DZA,2020-04-17,2268,108,348,12
350,DZA,2020-04-18,2418,150,364,16
351,DZA,2020-04-19,2535,117,367,3
352,DZA,2020-04-20,2629,94,375,8
353,DZA,2020-04-21,2718,89,384,9
354,DZA,2020-04-22,2811,93,392,8
355,DZA,2020-04-23,2910,99,402,10
356,DZA,2020-04-24,3007,97,407,5
357,DZA,2020-04-25,3127,120,415,8
358,DZA,2020-04-26,3256,129,419,4
359,DZA,2020-04-27,3382,126,425,6
360,DZA,2020-04-28,3517,135,432,7
361,DZA,2020-04-29,3649,132,437,5
362,DZA,2020-04-30,3848,199,444,7
363,DZA,2020-05-01,4006,158,450,6
364,DZA,2020-05-02,4154,148,453,3
365,DZA,2020-05-03,4295,141,459,6
366,DZA,2020-05-04,4474,179,463,4
367,DZA,2020-05-05,4648,174,465,2
368,DZA,2020-05-06,4838,190,470,5
369,DZA,2020-05-07,4997,159,476,6
370,DZA,2020-05-08,5182,185,483,7
371,DZA,2020-05-09,5369,187,488,5
372,DZA,2020-05-10,5558,189,494,6
373,DZA,2020-05-11,5723,165,502,8
374,DZA,2020-05-12,5891,168,507,5
375,DZA,2020-05-13,6067,176,515,8
376,DZA,2020-05-14,6253,186,522,7
377,DZA,2020-05-15,6442,189,529,7
378,DZA,2020-05-16,6629,187,536,7
379,DZA,2020-05-17,6821,192,542,6
380,DZA,2020-05-18,7019,198,548,6
381,DZA,2020-05-19,7201,182,555,7
382,DZA,2020-05-20,7377,176,561,6
383,DZA,2020-05-21,7542,165,568,7
384,DZA,2020-05-22,7728,186,575,7
385,DZA,2020-05-23,7918,190,582,7
386,DZA,2020-05-24,8113,195,592,10
387,DZA,2020-05-25,8306,193,600,8
388,DZA,2020-05-26,8503,197,609,9
389,DZA,2020-05-27,8697,194,617,8
390,DZA,2020-05-28,8857,160,623,6
391,DZA,2020-05-29,8997,140,630,7
392,DZA,2020-05-30,9134,137,638,8
393,DZA,2020-05-31,9267,133,646,8
394,DZA,2020-06-01,9394,127,653,7
395,DZA,2020-06-02,9513,119,661,8
396,DZA,2020-06-03,9626,113,667,6
397,DZA,2020-06-04,9626,0,667,0
398,DZA,2020-06-05,9831,205,681,14
399,DZA,2020-06-06,9935,104,690,9
400,DZA,2020-06-07,10050,115,698,8
401,DZA,2020-06-08,10154,104,707,9
402,DZA,2020-06-09,10265,111,715,8
403,DZA,2020-06-10,10382,117,724,9
404,AND,2020-03-03,1,1,0,0
405,AND,2020-03-14,2,1,0,0
406,AND,2020-03-16,5,3,0,0
407,AND,2020-03-17,14,9,0,0
408,AND,2020-03-18,14,0,0,0
409,AND,2020-03-19,53,39,0,0
410,AND,2020-03-20,75,22,0,0
411,AND,2020-03-21,75,0,0,0
412,AND,2020-03-22,88,13,0,0
413,AND,2020-03-23,113,25,0,0
414,AND,2020-03-24,133,20,0,0
415,AND,2020-03-25,164,31,0,0
416,AND,2020-03-26,188,24,0,0
417,AND,2020-03-27,224,36,3,3
418,AND,2020-03-28,267,43,3,0
419,AND,2020-03-29,308,41,4,1
420,AND,2020-03-30,334,26,6,2
421,AND,2020-03-31,370,36,8,2
422,AND,2020-04-01,376,6,12,4
423,AND,2020-04-02,390,14,14,2
424,AND,2020-04-03,428,38,15,1
425,AND,2020-04-04,439,11,16,1
426,AND,2020-04-05,466,27,17,1
427,AND,2020-04-06,501,35,18,1
428,AND,2020-04-07,526,25,21,3
429,AND,2020-04-08,545,19,22,1
430,AND,2020-04-09,564,19,23,1
431,AND,2020-04-10,583,19,25,2
432,AND,2020-04-11,601,18,26,1
433,AND,2020-04-12,622,21,28,2
434,AND,2020-04-13,638,16,29,1
435,AND,2020-04-14,646,8,29,0
436,AND,2020-04-15,659,13,31,2
437,AND,2020-04-16,673,14,33,2
438,AND,2020-04-17,682,9,33,0
439,AND,2020-04-18,696,14,35,2
440,AND,2020-04-19,704,8,35,0
441,AND,2020-04-20,713,9,36,1
442,AND,2020-04-21,717,4,36,0
443,AND,2020-04-22,717,0,37,1
444,AND,2020-04-23,723,6,37,0
445,AND,2020-04-24,724,1,37,0
446,AND,2020-04-25,731,7,40,3
447,AND,2020-04-26,733,2,40,0
448,AND,2020-04-27,740,7,40,0
449,AND,2020-04-28,743,3,40,0
450,AND,2020-04-29,743,0,41,1
451,AND,2020-04-30,743,0,42,1
452,AND,2020-05-01,745,2,42,0
453,AND,2020-05-02,746,1,43,1
454,AND,2020-05-03,747,1,44,1
455,AND,2020-05-04,748,1,45,1
456,AND,2020-05-05,750,2,45,0
457,AND,2020-05-06,751,1,46,1
458,AND,2020-05-07,751,0,46,0
459,AND,2020-05-08,752,1,47,1
460,AND,2020-05-09,752,0,47,0
461,AND,2020-05-10,754,2,48,1
462,AND,2020-05-11,755,1,48,0
463,AND,2020-05-12,756,1,48,0
464,AND,2020-05-13,758,2,48,0
465,AND,2020-05-14,760,2,49,1
466,AND,2020-05-15,761,1,49,0
467,AND,2020-05-16,761,0,49,0
468,AND,2020-05-17,761,0,51,2
469,AND,2020-05-18,761,0,51,0
470,AND,2020-05-19,761,0,51,0
471,AND,2020-05-20,761,0,51,0
472,AND,2020-05-21,762,1,51,0
473,AND,2020-05-22,762,0,51,0
474,AND,2020-05-23,762,0,51,0
475,AND,2020-05-24,762,0,51,0
476,AND,2020-05-25,763,1,51,0
477,AND,2020-05-26,763,0,51,0
478,AND,2020-05-27,763,0,51,0
479,AND,2020-05-28,763,0,51,0
480,AND,2020-05-29,763,0,51,0
481,AND,2020-05-30,764,1,51,0
482,AND,2020-05-31,764,0,51,0
483,AND,2020-06-01,764,0,51,0
484,AND,2020-06-02,765,1,51,0
485,AND,2020-06-03,844,79,51,0
486,AND,2020-06-04,851,7,51,0
487,AND,2020-06-05,852,1,51,0
488,AND,2020-06-06,852,0,51,0
489,AND,2020-06-07,852,0,51,0
490,AND,2020-06-08,852,0,51,0
491,AND,2020-06-09,852,0,51,0
492,AND,2020-06-10,852,0,51,0
493,AGO,2020-03-22,2,2,0,0
494,AGO,2020-03-23,2,0,0,0
495,AGO,2020-03-24,2,0,0,0
496,AGO,2020-03-25,2,0,0,0
497,AGO,2020-03-26,2,0,0,0
498,AGO,2020-03-27,3,1,0,0
499,AGO,2020-03-28,4,1,0,0
500,AGO,2020-03-29,4,0,0,0
501,AGO,2020-03-30,7,3,2,2
502,AGO,2020-03-31,7,0,2,0
503,AGO,2020-04-01,7,0,2,0
504,AGO,2020-04-02,8,1,2,0
505,AGO,2020-04-03,8,0,2,0
506,AGO,2020-04-04,8,0,2,0
507,AGO,2020-04-05,10,2,2,0
508,AGO,2020-04-06,14,4,2,0
509,AGO,2020-04-07,16,2,2,0
510,AGO,2020-04-08,17,1,2,0
511,AGO,2020-04-09,19,2,2,0
512,AGO,2020-04-10,19,0,2,0
513,AGO,2020-04-11,19,0,2,0
514,AGO,2020-04-12,19,0,2,0
515,AGO,2020-04-13,19,0,2,0
516,AGO,2020-04-14,19,0,2,0
517,AGO,2020-04-15,19,0,2,0
518,AGO,2020-04-16,19,0,2,0
519,AGO,2020-04-17,19,0,2,0
520,AGO,2020-04-18,19,0,2,0
521,AGO,2020-04-19,24,5,2,0
522,AGO,2020-04-20,24,0,2,0
523,AGO,2020-04-21,24,0,2,0
524,AGO,2020-04-22,24,0,2,0
525,AGO,2020-04-23,24,0,2,0
526,AGO,2020-04-24,25,1,2,0
527,AGO,2020-04-25,25,0,2,0
528,AGO,2020-04-26,25,0,2,0
529,AGO,2020-04-27,26,1,2,0
530,AGO,2020-04-28,27,1,2,0
531,AGO,2020-04-29,27,0,2,0
532,AGO,2020-04-30,27,0,2,0
533,AGO,2020-05-01,27,0,2,0
534,AGO,2020-05-02,29,2,2,0
535,AGO,2020-05-03,35,6,2,0
536,AGO,2020-05-04,35,0,2,0
537,AGO,2020-05-05,35,0,2,0
538,AGO,2020-05-06,36,1,2,0
539,AGO,2020-05-07,36,0,2,0
540,AGO,2020-05-08,36,0,2,0
541,AGO,2020-05-09,43,7,2,0
542,AGO,2020-05-10,43,0,2,0
543,AGO,2020-05-11,45,2,2,0
544,AGO,2020-05-12,45,0,2,0
545,AGO,2020-05-13,45,0,2,0
546,AGO,2020-05-14,45,0,2,0
547,AGO,2020-05-15,48,3,2,0
548,AGO,2020-05-16,48,0,2,0
549,AGO,2020-05-17,48,0,2,0
550,AGO,2020-05-18,48,0,2,0
551,AGO,2020-05-19,48,0,2,0
552,AGO,2020-05-20,50,2,2,0
553,AGO,2020-05-21,52,2,3,1
554,AGO,2020-05-22,58,6,3,0
555,AGO,2020-05-23,60,2,3,0
556,AGO,2020-05-24,60,0,3,0
557,AGO,2020-05-25,69,9,4,1
558,AGO,2020-05-26,69,0,4,0
559,AGO,2020-05-27,71,2,4,0
560,AGO,2020-05-28,71,0,4,0
561,AGO,2020-05-29,73,2,4,0
562,AGO,2020-05-30,77,4,4,0
563,AGO,2020-05-31,84,7,4,0
564,AGO,2020-06-01,86,2,4,0
565,AGO,2020-06-02,86,0,4,0
566,AGO,2020-06-03,86,0,4,0
567,AGO,2020-06-04,86,0,4,0
568,AGO,2020-06-05,86,0,4,0
569,AGO,2020-06-06,86,0,4,0
570,AGO,2020-06-07,86,0,4,0
571,AGO,2020-06-08,91,5,4,0
572,AGO,2020-06-09,92,1,4,0
573,AGO,2020-06-10,96,4,4,0
574,ATG,2020-03-15,1,1,0,0
575,ATG,2020-03-21,1,0,0,0
576,ATG,2020-03-22,1,0,0,0
577,ATG,2020-03-23,1,0,0,0
578,ATG,2020-03-24,1,0,0,0
579,ATG,2020-03-25,3,2,0,0
580,ATG,2020-03-26,3,0,0,0
581,ATG,2020-03-27,7,4,0,0
582,ATG,2020-03-28,7,0,0,0
583,ATG,2020-03-29,7,0,0,0
584,ATG,2020-03-30,7,0,0,0
585,ATG,2020-03-31,7,0,0,0
586,ATG,2020-04-01,7,0,0,0
587,ATG,2020-04-02,7,0,0,0
588,ATG,2020-04-03,9,2,0,0
589,ATG,2020-04-04,15,6,0,0
590,ATG,2020-04-05,15,0,0,0
591,ATG,2020-04-06,15,0,0,0
592,ATG,2020-04-07,15,0,0,0
593,ATG,2020-04-08,15,0,0,0
594,ATG,2020-04-09,15,0,0,0
595,ATG,2020-04-10,19,4,2,2
596,ATG,2020-04-11,21,2,2,0
597,ATG,2020-04-12,21,0,2,0
598,ATG,2020-04-13,21,0,2,0
599,ATG,2020-04-14,23,2,2,0
600,ATG,2020-04-15,23,0,2,0
601,ATG,2020-04-16,23,0,2,0
602,ATG,2020-04-17,23,0,2,0
603,ATG,2020-04-18,23,0,2,0
604,ATG,2020-04-19,23,0,2,0
605,ATG,2020-04-20,23,0,2,0
606,ATG,2020-04-21,23,0,3,1
607,ATG,2020-04-22,24,1,3,0
608,ATG,2020-04-23,24,0,3,0
609,ATG,2020-04-24,24,0,3,0
610,ATG,2020-04-25,24,0,3,0
611,ATG,2020-04-26,24,0,3,0
612,ATG,2020-04-27,24,0,3,0
613,ATG,2020-04-28,24,0,3,0
614,ATG,2020-04-29,24,0,3,0
615,ATG,2020-04-30,24,0,3,0
616,ATG,2020-05-01,24,0,3,0
617,ATG,2020-05-02,25,1,3,0
618,ATG,2020-05-03,25,0,3,0
619,ATG,2020-05-04,25,0,3,0
620,ATG,2020-05-05,25,0,3,0
621,ATG,2020-05-06,25,0,3,0
622,ATG,2020-05-07,25,0,3,0
623,ATG,2020-05-08,25,0,3,0
624,ATG,2020-05-09,25,0,3,0
625,ATG,2020-05-10,25,0,3,0
626,ATG,2020-05-11,25,0,3,0
627,ATG,2020-05-12,25,0,3,0
628,ATG,2020-05-13,25,0,3,0
629,ATG,2020-05-14,25,0,3,0
630,ATG,2020-05-15,25,0,3,0
631,ATG,2020-05-16,25,0,3,0
632,ATG,2020-05-17,25,0,3,0
633,ATG,2020-05-18,25,0,3,0
634,ATG,2020-05-19,25,0,3,0
635,ATG,2020-05-20,25,0,3,0
636,ATG,2020-05-21,25,0,3,0
637,ATG,2020-05-22,25,0,3,0
638,ATG,2020-05-23,25,0,3,0
639,ATG,2020-05-24,25,0,3,0
640,ATG,2020-05-25,25,0,3,0
641,ATG,2020-05-26,25,0,3,0
642,ATG,2020-05-27,25,0,3,0
643,ATG,2020-05-28,25,0,3,0
644,ATG,2020-05-29,25,0,3,0
645,ATG,2020-05-30,25,0,3,0
646,ATG,2020-05-31,25,0,3,0
647,ATG,2020-06-01,25,0,3,0
648,ATG,2020-06-02,25,0,3,0
649,ATG,2020-06-03,25,0,3,0
650,ATG,2020-06-04,26,1,3,0
651,ATG,2020-06-05,26,0,3,0
652,ATG,2020-06-06,26,0,3,0
653,ATG,2020-06-07,26,0,3,0
654,ATG,2020-06-08,26,0,3,0
655,ATG,2020-06-09,26,0,3,0
656,ATG,2020-06-10,26,0,3,0
657,ARG,2020-03-04,1,1,0,0
658,ARG,2020-03-06,2,1,0,0
659,ARG,2020-03-07,8,6,0,0
660,ARG,2020-03-08,9,1,1,1
661,ARG,2020-03-09,12,3,1,0
662,ARG,2020-03-11,19,7,1,0
663,ARG,2020-03-13,31,12,1,0
664,ARG,2020-03-14,34,3,2,1
665,ARG,2020-03-15,45,11,2,0
666,ARG,2020-03-16,56,11,2,0
667,ARG,2020-03-17,65,9,2,0
668,ARG,2020-03-18,79,14,2,0
669,ARG,2020-03-19,97,18,2,0
670,ARG,2020-03-20,128,31,3,1
671,ARG,2020-03-21,158,30,3,0
672,ARG,2020-03-22,225,67,4,1
673,ARG,2020-03-23,266,41,4,0
674,ARG,2020-03-24,301,35,4,0
675,ARG,2020-03-25,387,86,6,2
676,ARG,2020-03-26,502,115,8,2
677,ARG,2020-03-27,589,87,12,4
678,ARG,2020-03-28,690,101,17,5
679,ARG,2020-03-29,745,55,19,2
680,ARG,2020-03-30,820,75,20,1
681,ARG,2020-03-31,966,146,24,4
682,ARG,2020-04-01,966,0,24,0
683,ARG,2020-04-02,1133,167,31,7
684,ARG,2020-04-03,1133,0,34,3
685,ARG,2020-04-04,1265,132,37,3
686,ARG,2020-04-05,1451,186,43,6
687,ARG,2020-04-06,1554,103,46,3
688,ARG,2020-04-07,1628,74,53,7
689,ARG,2020-04-08,1715,87,60,7
690,ARG,2020-04-09,1795,80,65,5
691,ARG,2020-04-10,1894,99,79,14
692,ARG,2020-04-11,1975,81,82,3
693,ARG,2020-04-12,2137,162,89,7
694,ARG,2020-04-13,2203,66,95,6
695,ARG,2020-04-14,2272,69,98,3
696,ARG,2020-04-15,2432,160,105,7
697,ARG,2020-04-16,2432,0,109,4
698,ARG,2020-04-17,2560,128,115,6
699,ARG,2020-04-18,2658,98,122,7
700,ARG,2020-04-19,2828,170,132,10
701,ARG,2020-04-20,2930,102,134,2
702,ARG,2020-04-21,3020,90,142,8
703,ARG,2020-04-22,3132,112,151,9
704,ARG,2020-04-23,3276,144,159,8
705,ARG,2020-04-24,3423,147,165,6
706,ARG,2020-04-25,3423,0,167,2
707,ARG,2020-04-26,3767,344,185,18
708,ARG,2020-04-27,3767,0,186,1
709,ARG,2020-04-28,3990,223,197,11
710,ARG,2020-04-29,4114,124,207,10
711,ARG,2020-04-30,4272,158,214,7
712,ARG,2020-05-01,4415,143,218,4
713,ARG,2020-05-02,4519,104,225,7
714,ARG,2020-05-03,4668,149,237,12
715,ARG,2020-05-04,4770,102,246,9
716,ARG,2020-05-05,4874,104,260,14
717,ARG,2020-05-06,5007,133,264,4
718,ARG,2020-05-07,5195,188,273,9
719,ARG,2020-05-08,5358,163,282,9
720,ARG,2020-05-09,5598,240,293,11
721,ARG,2020-05-10,5763,165,300,7
722,ARG,2020-05-11,5776,13,300,0
723,ARG,2020-05-12,6021,245,305,5
724,ARG,2020-05-13,6550,529,319,14
725,ARG,2020-05-14,6866,316,329,10
726,ARG,2020-05-15,7121,255,353,24
727,ARG,2020-05-16,7466,345,356,3
728,ARG,2020-05-17,7792,326,363,7
729,ARG,2020-05-18,7792,0,366,3
730,ARG,2020-05-19,8358,566,382,16
731,ARG,2020-05-20,8796,438,393,11
732,ARG,2020-05-21,9270,474,403,10
733,ARG,2020-05-22,9918,648,416,13
734,ARG,2020-05-23,10636,718,433,17
735,ARG,2020-05-24,11340,704,445,12
736,ARG,2020-05-25,12063,723,452,7
737,ARG,2020-05-26,12615,552,467,15
738,ARG,2020-05-27,13215,600,484,17
739,ARG,2020-05-28,13920,705,500,16
740,ARG,2020-05-29,14689,769,508,8
741,ARG,2020-05-30,15406,717,520,12
742,ARG,2020-05-31,16201,795,528,8
743,ARG,2020-06-01,16838,637,539,11
744,ARG,2020-06-02,17402,564,556,17
745,ARG,2020-06-03,18306,904,569,13
746,ARG,2020-06-04,19255,949,583,14
747,ARG,2020-06-05,19255,0,588,5
748,ARG,2020-06-06,21024,1769,632,44
749,ARG,2020-06-07,22007,983,648,16
750,ARG,2020-06-08,22781,774,664,16
751,ARG,2020-06-09,23607,826,693,29
752,ARG,2020-06-10,24748,1141,717,24
753,ARM,2019-12-31,0,0,0,0
754,ARM,2020-01-01,0,0,0,0
755,ARM,2020-01-02,0,0,0,0
756,ARM,2020-01-03,0,0,0,0
757,ARM,2020-01-04,0,0,0,0
758,ARM,2020-01-05,0,0,0,0
759,ARM,2020-01-06,0,0,0,0
760,ARM,2020-01-07,0,0,0,0
761,ARM,2020-01-08,0,0,0,0
762,ARM,2020-01-09,0,0,0,0
763,ARM,2020-01-10,0,0,0,0
764,ARM,2020-01-11,0,0,0,0
765,ARM,2020-01-12,0,0,0,0
766,ARM,2020-01-13,0,0,0,0
767,ARM,2020-01-14,0,0,0,0
768,ARM,2020-01-15,0,0,0,0
769,ARM,2020-01-16,0,0,0,0
770,ARM,2020-01-17,0,0,0,0
771,ARM,2020-01-18,0,0,0,0
772,ARM,2020-01-19,0,0,0,0
773,ARM,2020-01-20,0,0,0,0
774,ARM,2020-01-21,0,0,0,0
775,ARM,2020-01-22,0,0,0,0
776,ARM,2020-01-23,0,0,0,0
777,ARM,2020-01-24,0,0,0,0
778,ARM,2020-01-25,0,0,0,0
779,ARM,2020-01-26,0,0,0,0
780,ARM,2020-01-27,0,0,0,0
781,ARM,2020-01-28,0,0,0,0
782,ARM,2020-01-29,0,0,0,0
783,ARM,2020-01-30,0,0,0,0
784,ARM,2020-01-31,0,0,0,0
785,ARM,2020-02-01,0,0,0,0
786,ARM,2020-02-02,0,0,0,0
787,ARM,2020-02-03,0,0,0,0
788,ARM,2020-02-04,0,0,0,0
789,ARM,2020-02-05,0,0,0,0
790,ARM,2020-02-06,0,0,0,0
791,ARM,2020-02-07,0,0,0,0
792,ARM,2020-02-08,0,0,0,0
793,ARM,2020-02-09,0,0,0,0
794,ARM,2020-02-10,0,0,0,0
795,ARM,2020-02-11,0,0,0,0
796,ARM,2020-02-12,0,0,0,0
797,ARM,2020-02-13,0,0,0,0
798,ARM,2020-02-14,0,0,0,0
799,ARM,2020-02-15,0,0,0,0
800,ARM,2020-02-16,0,0,0,0
801,ARM,2020-02-17,0,0,0,0
802,ARM,2020-02-18,0,0,0,0
803,ARM,2020-02-19,0,0,0,0
804,ARM,2020-02-20,0,0,0,0
805,ARM,2020-02-21,0,0,0,0
806,ARM,2020-02-22,0,0,0,0
807,ARM,2020-02-23,0,0,0,0
808,ARM,2020-02-24,0,0,0,0
809,ARM,2020-02-25,0,0,0,0
810,ARM,2020-02-26,0,0,0,0
811,ARM,2020-02-27,0,0,0,0
812,ARM,2020-02-28,0,0,0,0
813,ARM,2020-02-29,0,0,0,0
814,ARM,2020-03-01,1,1,0,0
815,ARM,2020-03-02,1,0,0,0
816,ARM,2020-03-12,4,3,0,0
817,ARM,2020-03-13,6,2,0,0
818,ARM,2020-03-14,13,7,0,0
819,ARM,2020-03-15,20,7,0,0
820,ARM,2020-03-16,30,10,0,0
821,ARM,2020-03-17,52,22,0,0
822,ARM,2020-03-18,78,26,0,0
823,ARM,2020-03-19,115,37,0,0
824,ARM,2020-03-20,122,7,0,0
825,ARM,2020-03-21,136,14,0,0
826,ARM,2020-03-22,160,24,0,0
827,ARM,2020-03-23,190,30,0,0
828,ARM,2020-03-24,194,4,0,0
829,ARM,2020-03-25,265,71,0,0
830,ARM,2020-03-26,290,25,0,0
831,ARM,2020-03-27,329,39,1,1
832,ARM,2020-03-28,372,43,1,0
833,ARM,2020-03-29,424,52,3,2
834,ARM,2020-03-30,424,0,3,0
835,ARM,2020-03-31,482,58,3,0
836,ARM,2020-04-01,532,50,3,0
837,ARM,2020-04-02,571,39,3,0
838,ARM,2020-04-03,663,92,4,1
839,ARM,2020-04-04,736,73,7,3
840,ARM,2020-04-05,770,34,7,0
841,ARM,2020-04-06,822,52,7,0
842,ARM,2020-04-07,833,11,8,1
843,ARM,2020-04-08,853,20,8,0
844,ARM,2020-04-09,881,28,9,1
845,ARM,2020-04-10,921,40,10,1
846,ARM,2020-04-11,937,16,11,1
847,ARM,2020-04-12,967,30,13,2
848,ARM,2020-04-13,1013,46,13,0
849,ARM,2020-04-14,1039,26,14,1
850,ARM,2020-04-15,1111,72,17,3
851,ARM,2020-04-16,1159,48,18,1
852,ARM,2020-04-17,1201,42,19,1
853,ARM,2020-04-18,1248,47,20,1
854,ARM,2020-04-19,1291,43,20,0
855,ARM,2020-04-20,1339,48,22,2
856,ARM,2020-04-21,1401,62,24,2
857,ARM,2020-04-22,1473,72,24,0
858,ARM,2020-04-23,1523,50,24,0
859,ARM,2020-04-24,1596,73,27,3
860,ARM,2020-04-25,1677,81,28,1
861,ARM,2020-04-26,1746,69,28,0
862,ARM,2020-04-27,1808,62,29,1
863,ARM,2020-04-28,1867,59,30,1
864,ARM,2020-04-29,1932,65,30,0
865,ARM,2020-04-30,1932,0,30,0
866,ARM,2020-05-01,2066,134,32,2
867,ARM,2020-05-02,2148,82,33,1
868,ARM,2020-05-03,2273,125,33,0
869,ARM,2020-05-04,2386,113,35,2
870,ARM,2020-05-05,2507,121,39,4
